id,screen_name,name,created_at,description,location,url,profile_image_url,statuses_count,friends_count,followers_count,verified
18695134,SenatorMenendez,Senator Bob Menendez,Tue Jan 06 21:01:12 +0000 2009,Proudly serving the State of New Jersey in the United States Senate.,,http://t.co/k4dLi6HYYJ,http://pbs.twimg.com/profile_images/471994418266775552/14FnKiYy_normal.jpeg,4472,627,53936,True
18773159,RepScottPerry,RepScottPerry,Thu Jan 08 18:29:58 +0000 2009,"Husband, Father of two young daughters, Small Businessman and Soldier. Congressman - 4th District (PA).",,http://t.co/eu7DgRNJJj,http://pbs.twimg.com/profile_images/482927605688328192/8x2iPIsW_normal.jpeg,2325,2552,6363,True
188019606,Clyburn,James E. Clyburn,Tue Sep 07 18:50:22 +0000 2010,"Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.","Washington, DC",http://t.co/u4XE7mC7pW,http://pbs.twimg.com/profile_images/1120632391/JEC_Photo_-_Twitter_normal.jpg,1546,1153,30805,True
18805303,JeffFortenberry,Jeff Fortenberry,Fri Jan 09 16:14:19 +0000 2009,U.S. Representative for the First Congressional District of Nebraska,"Lincoln, NE / Washington, D.C.",http://t.co/beLyQVqp1e,http://pbs.twimg.com/profile_images/311530607/twitterphoto_normal.jpg,1787,2184,11245,True
1880674038,USRepKCastor,US Rep Kathy Castor,Wed Sep 18 20:03:57 +0000 2013,Tampa Bay's Congresswoman,,https://t.co/H9etkVz65v,http://pbs.twimg.com/profile_images/722439204274356225/WGcttJsE_normal.jpg,1907,1740,3820,True
1883356866,RepJohnDuncanJr,Rep John Duncan Jr.,Thu Sep 19 14:50:04 +0000 2013,"Proudly serving the people of Tennessee's 2nd District in the U.S. Congress, Vice Chairman of @Transport Committee & Member of @GOPoversight.","Knoxville, TN",https://t.co/QaMuskAyW4,http://pbs.twimg.com/profile_images/708462800528609280/z7VkMpvS_normal.jpg,447,281,2303,True
18909919,jimlangevin,Jim Langevin,Mon Jan 12 18:36:58 +0000 2009,Congressman for Rhode Island's   Second District,"Warwick, RI and Washington, DC",http://t.co/b5flQt30hG,http://pbs.twimg.com/profile_images/601406584728748033/7161SuAe_normal.jpg,6490,3952,12129,True
18915145,senrobportman,Rob Portman,Mon Jan 12 20:56:42 +0000 2009,United States Senator from the Buckeye State.,Ohio,https://t.co/IR7Ky4qOaO,http://pbs.twimg.com/profile_images/494254882728071168/tDV7lz9j_normal.jpeg,5975,1999,51266,True
18916432,SpeakerRyan,Paul Ryan,Mon Jan 12 21:31:25 +0000 2009,Office of the 54th Speaker of the House → Paul Ryan.,"Janesville, WI",https://t.co/VgAmH7pt35,http://pbs.twimg.com/profile_images/661312718176182273/Kv8VoqZK_normal.jpg,4876,19,626366,True
18967498,CongressmanGT,Glenn 'GT' Thompson,Wed Jan 14 04:54:58 +0000 2009,I have the distinct honor and privilege to represent and serve the citizens of Pennsylvania's 5th Congressional District. #PA05,"Howard, Pennsylvania ",http://t.co/DvqrekKjtb,http://pbs.twimg.com/profile_images/80797190/Offical_Photo_twitter_normal.JPG,4996,2868,11524,True
190328374,RepTomGraves,Tom Graves,Mon Sep 13 17:36:23 +0000 2010,Conservative Republican representing Georgia's 14th Congressional District,"Washington, DC",https://t.co/cRm0yQ6DOY,http://pbs.twimg.com/profile_images/697880831755362304/HbtZ0s3R_normal.jpg,2880,2051,11300,True
1908143071,RepGuthrie,Rep. Brett Guthrie,Thu Sep 26 14:37:17 +0000 2013,Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District,Kentucky's Second District,https://t.co/o8TdiWaWnj,http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg,566,216,2245,True
19318314,repbenraylujan,Ben Ray Lujan,Thu Jan 22 01:00:32 +0000 2009,"Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.",,http://t.co/HYE2dXCzKg,http://pbs.twimg.com/profile_images/722116680155922432/Jbfp8Ki6_normal.png,1192,366,10181,True
193732179,RepJudyChu,Judy Chu,Wed Sep 22 15:18:17 +0000 2010,Proudly representing California's 27th District in the U.S. House of Representatives. Chair of @CAPAC.,"Pasadena, CA",http://t.co/ifzdjzHS3k,http://pbs.twimg.com/profile_images/378800000660180425/626ed3754e3c64e47ce8a9d1cdf66ef7_normal.jpeg,2759,2289,14180,True
193794406,SenCapito,Shelley Moore Capito,Wed Sep 22 18:06:14 +0000 2010,Proudly serving West Virginia in the United States Senate.,,http://t.co/s6UUsbxSHW,http://pbs.twimg.com/profile_images/570247761044312064/gBmXhrin_normal.jpeg,3257,966,15927,True
193872188,RepVisclosky,Rep. Pete Visclosky,Wed Sep 22 21:24:46 +0000 2010,"Tweets from the Office of Congressman Pete Visclosky, proudly representing the people of Indiana's First Congressional District. Policy: http://t.co/Wi81U7L5zE","Northwest, IN - Washington, DC",http://t.co/NunATQ3IeS,http://pbs.twimg.com/profile_images/568448535402532867/xbUar8z5_normal.png,1564,1079,5770,True
19394188,SenJohnMcCain,John McCain,Fri Jan 23 13:42:31 +0000 2009,"U.S. Senator John McCain (R-AZ), Chairman of Senate Armed Services Committee","Phoenix, AZ / Washington, DC",,http://pbs.twimg.com/profile_images/1189622627/twitter_normal.jpg,11070,364,2002951,True
19407835,RepMikeCoffman,Rep. Mike Coffman,Fri Jan 23 19:04:01 +0000 2009,Member of Congress representing Colorado's 6th District; Marine Corps combat veteran; 30 Rock fan. RTs/follows do not mean endorsement.,"Aurora, CO or Washington D.C.",https://t.co/WxboE0uaqn,http://pbs.twimg.com/profile_images/703261459346800641/tRC3qr8S_normal.jpg,2071,1329,15963,True
19658173,RepLynnJenkins,Lynn Jenkins,Wed Jan 28 15:54:00 +0000 2009,Proud to represent the 2nd District of Kansas | Vice Chair of the House Republican Conference | CPA,Topeka,http://t.co/CJ5DYqaInY,http://pbs.twimg.com/profile_images/478956157512318976/DwOFGMoU_normal.jpeg,4894,4623,16439,True
19726613,SenatorCollins,Sen. Susan Collins,Thu Jan 29 18:56:59 +0000 2009,"United States Senator from Maine. 

All tweets originate from the Press Office of Senator Susan Collins.",Maine,http://t.co/GC3gCGTqQX,http://pbs.twimg.com/profile_images/588697537013383168/Kf_x_1u1_normal.jpg,1733,945,42581,True
19739126,GOPLeader,Kevin McCarthy,Thu Jan 29 22:28:48 +0000 2009,I serve as Majority Leader and Representative of California's 23rd district in the U.S. House of Representatives.,"Bakersfield, CA",http://t.co/8SyezFGtxi,http://pbs.twimg.com/profile_images/519518721065242625/udxLEfl1_normal.jpeg,7487,1335,72154,True
198526130,RepJoePitts,CongressmanJoePitts,Mon Oct 04 15:09:48 +0000 2010,Joe Pitts represents the 16th Congressional District of Pennsylvania: http://t.co/NpQGE161wQ,Pennsylvania,http://t.co/FjblFT9ApQ,http://pbs.twimg.com/profile_images/1137285495/Twitter_Headshot_normal.jpg,1735,109,8772,True
19926675,RepKevinBrady,RepKevinBrady,Mon Feb 02 19:57:06 +0000 2009,Dad. Husband. Chairman of @WaysandMeansGOP. Deputy Whip. Loves: Baseball and Texas.,"The Woodlands, Texas",http://t.co/Lg0O7I6yn9,http://pbs.twimg.com/profile_images/572440364259094528/NN73cSgO_normal.jpeg,8654,664,15639,True
19929362,RepJoeBarton,Joe Barton,Mon Feb 02 20:30:20 +0000 2009,I represent the 6th Congressional District of Texas.,"Texas and Washington, DC",http://t.co/UcrfIiWGdl,http://pbs.twimg.com/profile_images/74842115/Barton_Headshot_Small_normal.JPG,1643,141,16676,True
199325935,RepAndreCarson,André Carson,Wed Oct 06 15:47:50 +0000 2010,The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy,Indianapolis,http://t.co/SDbjhU0u5K,http://pbs.twimg.com/profile_images/461880758613704705/l_k2diGx_normal.jpeg,2733,869,13257,True
20002401,RepSteveIsrael,Steve Israel,Tue Feb 03 20:45:30 +0000 2009,Representing New York's 3rd Congressional District in the House of Representatives.,"Huntington, NY",http://t.co/c4JneaBU60,http://pbs.twimg.com/profile_images/2858341525/a4caea3e821a7624bd4a5a049a21c647_normal.jpeg,3730,728,17321,True
20015903,PeterRoskam,Peter Roskam,Wed Feb 04 00:11:56 +0000 2009,"Husband, Father, and U.S. Congressman for the 6th District of Illinois. Chair of @WaysandMeansGOP Oversight Subcommittee and member of @HouseBenghazi Committee.","Wheaton, IL",https://t.co/unPLMvjnQW,http://pbs.twimg.com/profile_images/703306707368333312/JFCnNT9Q_normal.jpg,5682,4556,17222,True
20053279,RepPeteOlson,Rep. Pete Olson,Wed Feb 04 13:40:57 +0000 2009,Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI,"Washington, DC / Houston, TX",http://t.co/fQR5L3fWi8,http://pbs.twimg.com/profile_images/553398175760150528/wOlSb2ef_normal.jpeg,4383,1913,5615,True
20209807,AnderCrenshaw,Ander Crenshaw,Fri Feb 06 01:48:11 +0000 2009,"Member of Congress, FL-04","Washington, D.C.",http://t.co/UaUgmO40lF,http://pbs.twimg.com/profile_images/529438744/twitter_pic_normal.jpg,1111,220,9580,True
202206694,SenJohnBarrasso,Sen. John Barrasso,Wed Oct 13 14:49:08 +0000 2010,U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.,,http://t.co/oAKWpUrAWS,http://pbs.twimg.com/profile_images/1143907394/twitter_profile_pic_normal.JPG,3071,501,26222,True
20467163,VernBuchanan,Rep. Vern Buchanan,Mon Feb 09 21:05:19 +0000 2009,U.S. Congressman,Florida's 16th District,http://t.co/Uq79SDySq2,http://pbs.twimg.com/profile_images/1734256376/headshot_normal.jpg,1975,11106,17557,True
20545793,RepSchrader,Rep. Kurt Schrader,Tue Feb 10 21:04:21 +0000 2009,Proudly representing Oregon's 5th Congressional District,Oregon,http://t.co/idnXprkzal,http://pbs.twimg.com/profile_images/378800000699231986/e1da7064726a13bfda529d18efc048a8_normal.jpeg,1672,754,10826,True
20546536,InhofePress,Inhofe Press Office,Tue Feb 10 21:12:51 +0000 2009,Press Office of U.S. Senator Jim Inhofe (R-Okla.),"Washington, D.C.",http://t.co/LTm3F6nWGC,http://pbs.twimg.com/profile_images/3095762272/f240385c55677aec82058399ac3b8e6a_normal.jpeg,5712,1370,11819,True
20552026,RepPerlmutter,Rep. Ed Perlmutter,Tue Feb 10 22:17:52 +0000 2009,"Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX",Colorado,http://t.co/NZmeXSnqTP,http://pbs.twimg.com/profile_images/710960133082222592/QyTF8AS3_normal.jpg,2515,3113,13262,True
20597460,SenBillNelson,Bill Nelson,Wed Feb 11 15:44:25 +0000 2009,U.S. Sen. Bill Nelson is the senior senator from the state of Florida.,"Florida/ Washington, D.C.",http://t.co/vGd5w3eooK,http://pbs.twimg.com/profile_images/77360086/senateBillNelson_normal.jpg,567,100,43079,True
210926192,RepCuellar,Rep. Henry Cuellar,Mon Nov 01 20:20:17 +0000 2010,Serving the 28th District of Texas in U.S. House of Representatives,"Laredo, Texas / Washington DC",http://t.co/rZ3u1gyJo5,http://pbs.twimg.com/profile_images/466232641037930496/u-Oi9Vih_normal.jpeg,3770,2075,11340,True
21111098,SenShelby,Richard Shelby,Tue Feb 17 17:53:43 +0000 2009,"The Press Office of                       Senator Richard Shelby (R-Ala.)
https://t.co/hUzSbtYLIJ","Tuscaloosa, Alabama",http://t.co/LygHS7S785,http://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_normal.jpg,874,286,22800,True
211420609,RepSteveStivers,Steve Stivers,Wed Nov 03 05:57:36 +0000 2010,Proud to represent the citizens of Ohio's 15th Congressional District.,,http://t.co/ccc8OvsbWo,http://pbs.twimg.com/profile_images/552881728226750464/ELtq08Dw_normal.jpeg,2376,954,11138,True
211530910,RepBillJohnson,Bill Johnson,Wed Nov 03 14:33:04 +0000 2010,Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.,Eastern/Southeastern Ohio,http://t.co/qiTALKWyNZ,http://pbs.twimg.com/profile_images/531913598734307328/a-sC-HiK_normal.jpeg,3923,804,11356,True
21157904,SenatorBurr,Richard Burr,Wed Feb 18 01:53:03 +0000 2009,"U.S. Senator from North Carolina, Chairman of the Senate Select Committee on Intelligence","Winston-Salem, NC",http://t.co/MHZvAsvWrN,http://pbs.twimg.com/profile_images/588079658819653632/wwdO4Eqv_normal.jpg,2370,1983,36952,True
211588974,SenatorKirk,Mark Kirk,Wed Nov 03 17:51:13 +0000 2010,I serve the people of the state of Illinois in the United States Senate. Please do not hesitate to contact me if you have any questions or need assistance.,"Highland Park, Illinois",http://t.co/kuHdy2AnYX,http://pbs.twimg.com/profile_images/1196593136/Mark_Kirk_Official_Portrait_social_-_twitter_normal.jpg,5862,1873,42466,True
211901075,RepStutzman,Rep. Marlin Stutzman,Thu Nov 04 16:00:16 +0000 2010,,"#IN03 / Washington, DC",http://t.co/UVXzCA4TP4,http://pbs.twimg.com/profile_images/499235410275348480/Of7Aj12S_normal.jpeg,1076,287,7620,True
212262370,SenDanCoats,Senator Dan Coats,Fri Nov 05 15:56:49 +0000 2010,U.S. Senator serving Indiana,,http://t.co/IBFpNB6ied,http://pbs.twimg.com/profile_images/2322528053/bgbmeeqjtwzphbmyl9f6_normal.jpeg,4580,662,25968,True
21269970,RoyBlunt,Senator Roy Blunt,Thu Feb 19 02:58:03 +0000 2009,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.,Missouri,http://t.co/PG3SSnhQDI,http://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg,6757,6982,40653,True
21312077,cbrangel,Charles Rangel,Thu Feb 19 16:17:10 +0000 2009,"Member of the US Congress proudly representing NY's 13th District. Connect with me @cbrangel, https://t.co/lGvwuJPraz and https://t.co/n3g5etgQ8r.",Washington DC,https://t.co/BQVfqAMdSD,http://pbs.twimg.com/profile_images/722091836416765952/8LBr02sx_normal.png,6606,5394,25333,True
213634439,RepReneeEllmers,Rep. Renee Ellmers,Tue Nov 09 12:15:55 +0000 2010,I am honored to serve the Second District of North Carolina in the United States Congress. Follow my work in Washington and #NC02.,NC's Second District,http://t.co/R42q8KIZHZ,http://pbs.twimg.com/profile_images/714524031987421184/N0lsBrPX_normal.jpg,6629,6505,16511,True
216503958,SenDonnelly,Senator Joe Donnelly,Tue Nov 16 22:24:01 +0000 2010,U.S. Senator Joe Donnelly's communications staff,,http://t.co/fSOunnwiXz,http://pbs.twimg.com/profile_images/3056574144/492143cf67a261108b6d06dafb5864b8_normal.jpeg,3223,213,21160,True
2167097881,SenBookerOffice,Sen. Cory Booker,Thu Oct 31 19:02:04 +0000 2013,"The U.S. Senate Office of Cory Booker, D-NJ","New Jersey * Washington, DC",http://t.co/bl28yzvbjQ,http://pbs.twimg.com/profile_images/715547565438140416/chhUjKMK_normal.jpg,928,125,3600,True
217543151,SenatorTimScott,Tim Scott,Fri Nov 19 20:34:30 +0000 2010,Official account of U.S. Senator Tim Scott. Honored to represent the great state of South Carolina. RTs and follows dont equal endorsements. #OpportunityAgenda,South Carolina,https://t.co/EoB6giYuOp,http://pbs.twimg.com/profile_images/661260875865702400/CLJwY09a_normal.jpg,4617,3830,119021,True
2193480787,rep_albio_sires,Big Luxery,Thu Nov 14 04:01:58 +0000 2013,Completing a Holiday off Here because now i'm Bringing in $650 day-to-day at work internet based inside my house. All my ambitions now emerged perfect.,,,http://pbs.twimg.com/profile_images/378800000737450246/9f3df6a0adaabd805b247e0304a08012_normal.jpeg,1,6,31,False
219429281,RepKinzinger,Adam Kinzinger,Wed Nov 24 21:04:11 +0000 2010,I represent Illinois' 16th District. It's an honor to serve in Congress on Energy & Commerce and as a pilot in the Air National Guard.,"Channahon, IL",http://t.co/ngCuI6hx3S,http://pbs.twimg.com/profile_images/694232632503201794/JoCP5r3E_normal.png,3790,1108,17101,True
22012091,WhipHoyer,Steny Hoyer,Thu Feb 26 14:13:01 +0000 2009,"The Democratic Whip of the U.S. House of Representatives, representing Maryland's 5th Congressional District.","Washington, DC",http://t.co/1jL267BoNe,http://pbs.twimg.com/profile_images/722413545753681921/sh1bj38p_normal.jpg,9843,4030,54734,True
22055226,replouiegohmert,Louie Gohmert,Thu Feb 26 20:14:28 +0000 2009,"Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.",,http://t.co/dvOOcVB1hy,http://pbs.twimg.com/profile_images/378800000474059588/ae423b08bb7a6e382fbd54184d3257a9_normal.jpeg,4295,552,57988,True
221162525,SenToomey,Senator Pat Toomey,Mon Nov 29 22:32:09 +0000 2010,Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.,,http://t.co/7dKjJ0xolY,http://pbs.twimg.com/profile_images/574930402214727683/gDu5VqMP_normal.jpeg,3274,1004,40131,True
221792092,NitaLowey,Nita Lowey,Wed Dec 01 16:36:35 +0000 2010,Proudly representing NY's 17th District. RM on House Approps Committee (@AppropsDems). RTs/follows ≠ endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ,"New York and Washington, D.C.",http://t.co/XtYmMrkgPh,http://pbs.twimg.com/profile_images/418870171315339265/l2YZIdOP_normal.jpeg,1653,837,11473,True
221793778,RepScottRigell,Rep. Scott Rigell,Wed Dec 01 16:41:57 +0000 2010,"It is a privilege to serve and represent Virginia's
 2nd Congressional District.","Virginia Beach, VA",http://t.co/NT1QdUlwlQ,http://pbs.twimg.com/profile_images/378800000221735505/7e2f1e072943fd3d1f17fdc94c76fda1_normal.jpeg,4394,2688,11550,True
222286905,RepJoeHeck,Congressman Joe Heck,Thu Dec 02 23:59:37 +0000 2010,Proudly serving Nevada's 3rd Congressional District,,http://t.co/PntdfnNVtt,http://pbs.twimg.com/profile_images/1544000272/Heck_Official_Headshot_web_normal.jpg,3455,93,9812,True
224285242,SenBennetCO,Michael F. Bennet,Wed Dec 08 16:29:29 +0000 2010,U.S. Senator for Colorado,Colorado,http://t.co/bQVU54FnhE,http://pbs.twimg.com/profile_images/655056745618804736/S9sk6LnO_normal.jpg,1278,88,26021,True
224294785,RepMarthaRoby,Rep. Martha Roby,Wed Dec 08 16:56:29 +0000 2010,Congressional Twitter account for U.S. Representative Martha Roby (R-AL),,http://t.co/z149AJXIkR,http://pbs.twimg.com/profile_images/479774391933214721/ZlZZ6h2__normal.jpeg,6230,2125,16590,True
22509548,DarrellIssa,Darrell Issa,Mon Mar 02 17:39:00 +0000 2009,"I work for CA-49, Chair the Subcommittee on Courts, Intellectual Property, and the Internet, & serve on the House Committee on Foreign Affairs.","Vista, CA & Washington, DC",http://t.co/L3qF1BVDjB,http://pbs.twimg.com/profile_images/454338555456663552/phM7MZu5_normal.jpeg,19911,35224,217708,True
22523087,repjimcooper,Jim Cooper,Mon Mar 02 14:25:32 +0000 2009,Official feed of U.S. Rep. Jim Cooper. Blue Dog Democrat representing Nashville area in Congress. Married with 3 great kids. Tweets by Jim & staff.,"Nashville, Tennessee",http://t.co/oqGeCZBvPf,http://pbs.twimg.com/profile_images/647492222905028608/4WeoniOT_normal.jpg,1287,442,8052,True
22527499,RepBillShuster,Bill Shuster,Mon Mar 02 20:04:02 +0000 2009,Member of Congress and Chairman of the House Transportation & Infrastructure Committee. Proudly representing the people of PA's 9th district.,"Hollidaysburg, PA",http://t.co/cXqRPxrbJ1,http://pbs.twimg.com/profile_images/1181641364/121705WFSPortrait_normal.JPG,2919,882,13033,True
2253968388,RepByrne,Rep. Bradley Byrne,Thu Dec 19 19:42:18 +0000 2013,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives.,Southwest Alabama,http://t.co/u2pktSOk1E,http://pbs.twimg.com/profile_images/636897604366942209/ycf3O_zg_normal.jpg,6335,2616,6867,True
22545491,KenCalvert,Ken Calvert,Mon Mar 02 22:30:20 +0000 2009,Official Twitter Account for U.S. Representative Ken Calvert (CA-42),"Corona, CA ",http://t.co/XcjXyjAwXE,http://pbs.twimg.com/profile_images/828781833/KC-STOCK_normal.jpg,3151,240,6098,True
225921757,SenatorLankford,Sen. James Lankford,Sun Dec 12 20:33:07 +0000 2010,Serving the State of Oklahoma in the United States Senate,"Oklahoma and Washington, DC",http://t.co/TAadQSsJTA,http://pbs.twimg.com/profile_images/562721960216391680/aSIZ4uaG_normal.jpeg,3270,531,17354,True
22669526,RepGwenMoore,Gwen Moore,Tue Mar 03 20:02:57 +0000 2009,"Proudly representing Wisconsin’s 4th Congressional District; mother, grandmother; loves poetry, reading, knitting and crocheting.","Washington, DC",http://t.co/PvnfKm0fsv,http://pbs.twimg.com/profile_images/530854955851075584/wpsnmkqk_normal.jpeg,4456,1079,13627,True
22812754,GregoryMeeks,Gregory Meeks,Wed Mar 04 18:36:27 +0000 2009,Proudly serving the 5th Congressional District of New York.,"Queens, New York",http://t.co/k57Evp0k42,http://pbs.twimg.com/profile_images/487647096544055296/jhLh0UxZ_normal.png,2074,578,12526,True
22831059,CynthiaLummis,Rep. Cynthia Lummis,Wed Mar 04 20:44:59 +0000 2009,Proud to represent the people of Wyoming in the U.S. House of Representatives.,Wyoming and Washington D.C.,http://t.co/bSPiTCeFvE,http://pbs.twimg.com/profile_images/87805738/Official_Photo_-_Compressed_normal.jpg,1500,6219,12984,True
229197216,RepDavid,Rep David Schweikert,Tue Dec 21 19:48:02 +0000 2010,Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.,Arizona,http://t.co/bsAbCTNMdl,http://pbs.twimg.com/profile_images/601751848433766403/tEhfKUfl_normal.jpg,3220,1957,12576,True
2293131060,RepKClark,Katherine Clark,Wed Jan 15 18:53:47 +0000 2014,Proudly representing the people of the 5th District of Massachusetts.,,http://t.co/qWMKEO845O,http://pbs.twimg.com/profile_images/694975296844472321/vPliwWX__normal.jpg,2015,6990,13873,True
229966028,SenRubioPress,Senator Rubio Press,Thu Dec 23 21:22:47 +0000 2010,Official account of U.S. Senator @MarcoRubio's PressShop. For more information please visit his website.,"Washington, D.C.",https://t.co/TiIO1bPBQw,http://pbs.twimg.com/profile_images/662375653375807497/tO7jQI_H_normal.jpg,2678,119,22037,True
231108733,RepBrendanBoyle,Brendan Boyle,Mon Dec 27 16:31:09 +0000 2010,Member of Congress for Pennsylvania's 13th Congressional District; personal Twitter account,Philadelphia and Washington,,http://pbs.twimg.com/profile_images/726185340277501952/QXz6uFm6_normal.jpg,2974,520,3540,True
23124635,TomColeOK04,Rep. Tom Cole,Fri Mar 06 21:54:25 +0000 2009,Proud to represent the Fourth District of Oklahoma in the U.S. House of Representatives. Staff moderated unless signed by me. -TC,Oklahoma,http://t.co/ePC5ciPbap,http://pbs.twimg.com/profile_images/720636712645455872/Ho1HVPi7_normal.jpg,836,159,8379,True
231510077,JoaquinCastrotx,Joaquin Castro,Tue Dec 28 18:41:02 +0000 2010,"Texas Congressman, Member of the House Foreign Affairs and House Armed Services Committees","San Antonio, Texas",http://t.co/SBuEnv1k,http://pbs.twimg.com/profile_images/1268126174/Joaquin_Castro_in_2008_normal.jpg,6130,754,35289,True
232992031,USRepKeating,Bill Keating,Sat Jan 01 23:58:47 +0000 2011,Welcome to the official Twitter page of Congressman Bill Keating!,"Bourne, Ma",http://t.co/QaDOYmqOzS,http://pbs.twimg.com/profile_images/677589152456544256/AJ5i2xqW_normal.jpg,1019,594,6510,True
233693291,RepRickCrawford,Rep Rick Crawford,Mon Jan 03 21:57:49 +0000 2011,"Follow me on instagram: https://t.co/z0CXmmrsLM
Representing Arkansas's 1st District in the United States Congress.","Washington, DC",http://t.co/Bh2OlCLyDg,http://pbs.twimg.com/profile_images/727158513395445761/12d0CPCh_normal.jpg,2866,988,9710,True
233737858,SenRonJohnson,Senator Ron Johnson,Tue Jan 04 00:25:27 +0000 2011,Tweets from Ron are signed -rj,"Oshkosh, WI",http://t.co/uMmOdTCWwT,http://pbs.twimg.com/profile_images/1213023547/Twitter_2_normal.jpg,2474,145,33236,True
233761277,CongHuelskamp,Cong. Tim Huelskamp,Tue Jan 04 01:43:06 +0000 2011,Conservative representing Kansas First District in the U.S. House of Reps. http://t.co/QVnLuBoD,"Washington, D.C. ",http://t.co/KiQoNwYcMr,http://pbs.twimg.com/profile_images/675008297548832768/uYc0dIYa_normal.png,6351,2539,14479,True
233949261,RepHuizenga,Rep. Bill Huizenga,Tue Jan 04 14:01:28 +0000 2011,I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!,"2nd District, MI",http://t.co/F9UwL81Pr9,http://pbs.twimg.com/profile_images/443039780276682753/UYej9mz0_normal.jpeg,5155,4201,10741,True
234014087,RepWilson,Frederica Wilson,Tue Jan 04 17:08:09 +0000 2011,Congresswoman from the 24th District of Florida; former elementary school principal and school board member; grandmother of four beautiful grandkids,Washington DC,http://t.co/kFPGLDFQ6U,http://pbs.twimg.com/profile_images/497398903591800833/hE-zUNye_normal.png,6537,2908,11656,True
234022257,RepSeanDuffy,Sean Duffy,Tue Jan 04 17:28:01 +0000 2011,"I am a devoted husband of one, proud father of seven and the Representative for Wisconsin's Seventh District. Also at http://t.co/9KamT0WmS0.",,http://t.co/Xz3AA8pXem,http://pbs.twimg.com/profile_images/378800000176806565/59f4e2a7ffef37b67c857bc6ebb3fa7a_normal.jpeg,2874,2538,16339,True
234053893,RepRibble,Reid Ribble,Tue Jan 04 18:55:59 +0000 2011,Proudly serving as the Representative for Wisconsin's 8th Congressional District.,"Appleton, WI",http://t.co/4tAXA5I6D9,http://pbs.twimg.com/profile_images/727596484544335874/-_3wgMJF_normal.jpg,1993,1786,8988,True
234057152,RepMGriffith,Morgan Griffith,Tue Jan 04 19:05:24 +0000 2011,Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.,9th District of Virginia,http://t.co/DxAGNTJ5Ux,http://pbs.twimg.com/profile_images/1244240509/HMG2_normal.jpg,919,412,10313,True
234128524,RepToddYoung,Rep. Todd Young,Tue Jan 04 22:35:16 +0000 2011,"I serve the people of #IN09 in Congress. Contact our offices at 812-288-3999 (Jeffersonville), 812-336-3000 (Bloomington) or 202-225-5315 (Washington, DC).",Indiana's 9th District,http://t.co/zPVchT7xlK,http://pbs.twimg.com/profile_images/714833243187576832/9HH0QI2X_normal.jpg,2713,476,9578,True
234374703,Sen_JoeManchin,Senator Joe Manchin,Wed Jan 05 14:13:33 +0000 2011,"I proudly serve the people of West Virginia. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.",,http://t.co/KZ8ptSeHhI,http://pbs.twimg.com/profile_images/583716904704970752/eBPIBjSb_normal.jpg,3860,611,36973,True
234469322,rep_stevewomack,Rep. Steve Womack,Wed Jan 05 18:53:03 +0000 2011,Proud to serve the folks of Arkansas's 3rd District. Follow me on Facebook:  http://t.co/po5GaonDqA,Arkansas's 3rd District,http://t.co/iqdoMeRYwc,http://pbs.twimg.com/profile_images/2043213363/Official_Pic_4_normal.jpg,3632,1166,10016,True
234797704,AustinScottGA08,Rep. Austin Scott,Thu Jan 06 16:01:46 +0000 2011,I am proud to represent the 8th Congressional District of Georgia.,"Ashburn, GA",http://t.co/GQwXIhub9a,http://pbs.twimg.com/profile_images/1801707886/11-01-05_-_Ceremonial_Swearing_In_Photo__1__normal.jpg,1727,315,8807,True
234812598,RepLarryBucshon,"Larry Bucshon, MD",Thu Jan 06 16:45:56 +0000 2011,Congressman representing Hoosiers from #IN08. Doctor. Member of @HouseCommerce. https://t.co/4eq38hemtk,Indiana's 8th District  ,http://t.co/UT2v2SuMuG,http://pbs.twimg.com/profile_images/3781635770/569620c6e7f294f1f1fed50b41b3ab77_normal.jpeg,3968,1901,9541,True
